date_added,Action & Adventure,Anime Features,Children & Family Movies,Classic Movies,Comedies,Cult Movies,Documentaries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,LGBTQ Movies,Movies,Music & Musicals,Romantic Movies,Sci-Fi & Fantasy,Sports Movies,Stand-Up Comedy,Thrillers
2018-07-24,185,18,163,19,366,11,391,645,16,79,249,788,28,29,112,119,60,76,178,142
2018-07-25,187,18,163,19,369,11,392,647,17,82,249,795,28,29,112,119,60,76,178,142
2018-07-26,192,18,163,19,370,11,393,655,17,82,253,800,28,29,113,119,60,76,178,144
2018-07-27,193,18,163,19,370,11,394,656,17,82,253,800,28,29,113,119,61,76,179,144
2018-07-28,194,18,163,19,372,11,394,658,17,83,254,802,28,30,113,119,61,76,179,144
2018-07-29,194,18,163,19,372,11,394,659,17,83,254,802,28,30,113,120,62,76,179,144
2018-07-30,194,18,163,19,374,11,394,659,19,84,254,805,28,30,113,120,62,76,179,144
2018-07-31,196,18,163,19,374,12,394,659,19,84,254,807,28,30,113,120,62,76,179,144
2018-08-01,202,18,165,19,385,12,399,675,19,88,258,828,28,30,119,123,63,76,179,146
2018-08-02,206,18,167,19,393,12,400,690,19,89,260,849,29,30,124,129,63,77,179,149
2018-08-03,206,18,167,19,394,12,400,691,19,89,260,849,29,30,124,129,63,77,179,149
2018-08-04,207,19,167,19,396,12,400,693,19,89,260,853,29,30,124,130,63,77,179,149
2018-08-09,207,19,167,19,396,12,400,694,19,89,260,854,29,30,124,130,63,77,179,150
2018-08-10,207,19,167,19,397,12,401,696,19,89,261,855,29,30,124,131,63,78,179,150
2018-08-15,207,19,167,19,400,12,401,699,19,89,263,856,31,30,124,131,63,78,179,150
2018-08-16,220,19,167,19,410,13,401,706,19,90,264,877,31,30,124,131,65,78,179,150
2018-08-17,220,19,167,19,413,13,401,707,19,90,264,879,31,30,124,132,65,78,180,150
2018-08-18,220,19,168,19,414,13,402,707,19,90,264,880,31,30,125,132,65,78,180,150
2018-08-19,220,19,168,19,417,13,402,707,19,90,265,883,31,30,125,132,65,78,180,150
2018-08-21,221,19,168,19,419,13,402,712,19,90,265,888,31,30,125,133,65,78,180,151
2018-08-23,221,19,168,19,419,13,402,712,19,91,265,890,31,30,125,133,66,78,180,151
2018-08-24,221,19,168,19,421,13,403,712,19,91,265,890,31,30,126,133,66,78,181,151
2018-08-25,221,19,168,19,421,13,404,714,19,91,267,891,32,30,126,133,66,78,182,151
2018-08-26,221,19,168,19,421,13,404,715,19,91,267,892,32,30,126,133,66,78,182,151
2018-08-27,221,19,168,19,421,13,405,715,19,91,267,892,32,30,126,133,66,78,182,151
2018-08-28,223,19,168,19,422,13,405,715,19,92,267,896,32,30,126,134,66,78,182,152
2018-08-29,223,19,168,19,422,13,406,715,19,92,267,896,32,30,126,134,66,78,182,152
2018-08-30,223,19,168,19,422,13,407,715,19,92,267,896,32,30,126,134,66,78,182,152
2018-08-31,224,19,168,19,425,13,407,715,19,92,267,899,32,30,126,136,66,78,182,152
2018-09-01,225,19,170,19,429,14,409,723,19,97,274,909,32,30,126,136,66,81,182,157
2018-09-02,225,19,170,19,429,14,410,723,19,97,274,909,32,30,126,136,66,81,182,157
2018-09-03,226,19,170,19,429,14,410,723,19,97,274,909,32,30,126,136,66,81,182,157
2018-09-04,227,19,170,19,430,14,410,723,19,97,274,910,32,30,126,137,67,81,182,157
2018-09-05,227,19,170,19,434,14,410,724,19,99,274,917,32,30,127,141,67,81,182,157
2018-09-06,228,19,170,19,436,14,410,725,19,99,275,918,32,30,127,141,67,81,182,157
2018-09-07,228,19,171,19,438,14,411,726,19,100,275,920,32,30,127,142,68,81,182,158
2018-09-11,228,19,171,19,438,14,411,727,19,100,275,921,32,30,127,142,68,81,182,158
2018-09-12,228,19,171,19,438,14,411,728,19,100,275,922,32,30,127,142,68,81,182,158
2018-09-13,228,19,171,19,438,14,412,728,19,100,275,922,32,30,127,142,68,81,182,158
2018-09-14,228,19,171,19,439,14,412,731,19,101,276,925,32,30,127,142,68,81,182,159
2018-09-15,229,19,171,19,440,14,413,741,19,101,276,935,32,30,127,144,68,81,182,159
2018-09-16,230,19,171,19,441,15,413,741,19,102,276,935,32,30,127,144,68,81,182,160
2018-09-17,230,19,171,19,441,15,413,741,19,103,277,935,32,30,127,144,68,81,182,160
2018-09-18,230,19,171,19,442,15,413,741,19,103,277,935,32,30,127,144,68,81,182,160
2018-09-19,230,19,171,19,442,15,413,741,19,103,278,935,32,30,127,144,69,81,182,161
2018-09-20,231,19,171,19,442,15,413,743,19,103,278,937,32,30,127,144,69,81,182,161
2018-09-21,231,19,171,19,442,15,414,743,19,103,278,937,32,30,128,144,69,81,183,161
2018-09-22,231,19,171,19,442,15,415,743,19,103,279,938,32,30,129,144,69,81,183,162
2018-09-24,232,19,171,19,442,15,415,743,19,103,279,939,32,30,129,144,69,81,183,162
2018-09-25,232,19,172,19,442,15,415,743,19,103,279,939,32,30,129,144,69,81,183,162
2018-09-26,233,19,172,19,442,15,415,743,19,103,279,939,32,30,129,144,69,81,183,162
2018-09-27,233,19,172,19,442,15,415,744,19,103,280,940,32,30,129,144,69,81,183,162
2018-09-28,235,19,172,19,443,15,417,747,19,104,280,946,32,30,129,146,70,81,183,162
2018-09-29,236,19,172,19,443,15,417,748,19,104,281,948,32,30,129,146,70,81,183,162
2018-09-30,236,19,173,19,443,15,417,749,19,104,281,948,32,30,129,146,70,81,183,162
2018-10-01,253,19,176,19,464,15,420,782,19,106,285,1001,32,30,140,155,72,83,185,165
2018-10-02,254,19,176,20,471,16,425,782,19,106,285,1001,32,30,141,155,72,83,186,165
2018-10-03,254,19,177,20,471,16,425,783,19,107,285,1002,32,30,141,155,72,83,186,165
2018-10-04,254,19,177,20,471,16,425,785,19,108,285,1003,32,30,141,155,72,83,186,167
2018-10-05,254,19,178,20,472,16,425,788,19,109,286,1005,32,30,141,155,72,84,186,168
2018-10-06,254,19,178,20,473,16,425,789,19,110,286,1006,32,30,141,155,72,84,186,168
2018-10-08,255,19,178,20,473,16,425,790,19,110,286,1007,32,30,141,155,72,84,186,168
2018-10-09,255,19,179,20,473,16,425,792,19,110,286,1008,32,30,141,156,72,85,187,168
2018-10-10,255,19,179,20,473,17,425,794,19,111,287,1008,32,30,141,156,72,85,187,170
2018-10-11,255,19,179,20,473,17,425,796,19,111,288,1010,32,30,141,156,72,85,187,170
2018-10-12,255,19,179,20,473,17,427,797,19,114,289,1013,33,30,142,156,73,85,187,171
2018-10-13,255,19,179,20,473,17,427,798,19,114,289,1014,33,30,142,156,73,86,187,171
2018-10-15,255,19,179,20,473,17,427,800,19,114,289,1016,33,30,142,156,73,86,187,171
2018-10-16,255,19,179,20,473,17,427,800,19,114,289,1016,33,30,142,156,73,86,188,171
2018-10-17,255,19,180,20,474,17,427,800,19,114,289,1016,33,30,142,156,73,86,188,171
2018-10-18,255,19,180,20,474,17,427,801,19,114,289,1017,33,30,142,156,73,86,188,172
2018-10-19,258,19,181,20,475,17,427,805,22,114,289,1021,33,33,142,156,74,86,188,172
2018-10-20,258,19,181,20,476,17,427,806,23,114,289,1022,33,33,142,157,74,86,188,172
2018-10-21,258,19,182,20,476,17,427,807,23,114,289,1023,33,33,142,157,74,86,188,172
2018-10-22,258,19,182,20,476,17,428,807,23,114,289,1023,33,33,142,157,74,86,188,172
2018-10-23,259,19,182,20,476,17,428,807,23,114,289,1023,33,33,142,157,75,86,189,172
2018-10-24,260,19,182,20,476,17,428,808,23,114,289,1024,33,33,142,157,75,86,189,172
2018-10-25,260,19,182,20,476,17,429,808,23,114,289,1024,33,33,142,157,75,86,189,172
2018-10-26,261,19,182,20,478,17,430,812,23,114,289,1029,33,33,143,158,76,86,189,173
2018-10-27,262,19,182,20,478,17,430,812,23,115,289,1030,33,33,143,158,76,86,189,174
2018-10-28,262,19,182,20,478,17,430,813,23,115,289,1030,33,33,143,159,77,86,189,174
2018-10-29,262,19,182,20,478,17,430,814,23,115,289,1030,33,33,143,159,77,86,189,174
2018-10-30,262,19,182,20,478,17,430,818,23,115,291,1034,33,33,143,159,77,86,189,174
2018-10-31,262,19,182,20,478,17,430,820,23,115,291,1036,33,33,143,159,77,86,189,175
2018-11-01,266,19,186,20,497,17,434,848,24,115,295,1075,34,33,155,160,78,88,193,183
2018-11-02,266,19,186,21,498,17,436,850,24,115,296,1076,35,33,156,161,78,88,193,183
2018-11-03,266,19,187,21,499,17,436,850,24,115,296,1076,35,33,156,161,78,88,193,183
2018-11-05,266,19,187,21,499,17,436,851,24,115,296,1077,35,33,156,161,78,88,194,183
2018-11-07,266,19,187,21,499,17,436,853,24,115,297,1078,35,33,156,161,79,88,194,183
2018-11-08,266,19,187,21,499,17,436,856,24,115,297,1081,37,33,156,163,79,88,194,183
2018-11-09,267,19,187,21,501,17,436,858,24,115,298,1084,37,33,156,164,79,88,194,183
2018-11-10,267,19,187,21,501,17,436,859,24,115,298,1085,37,33,156,164,79,88,194,183
2018-11-12,267,19,187,21,501,17,436,859,24,116,298,1085,37,33,156,164,79,88,194,184
2018-11-13,268,19,187,21,501,17,436,859,24,116,298,1086,37,33,157,164,79,88,194,184
2018-11-15,268,19,187,21,504,17,438,864,24,118,302,1096,37,36,157,165,79,88,194,184
2018-11-16,268,19,188,21,506,17,439,867,24,119,303,1098,37,36,157,166,79,88,194,185
2018-11-18,268,19,188,21,506,17,440,867,24,119,303,1098,37,36,157,166,79,88,194,185
2018-11-20,268,19,189,21,508,17,440,867,24,121,303,1100,37,36,157,166,79,88,195,185
2018-11-21,268,19,189,21,509,17,441,867,24,121,303,1101,37,36,157,166,79,88,195,185
2018-11-22,268,19,190,21,510,17,441,867,24,121,303,1101,37,36,157,166,79,88,195,185
2018-11-25,268,19,191,21,510,17,442,867,24,121,303,1101,37,36,157,166,79,88,195,185
2018-11-27,269,19,191,21,510,17,442,867,24,121,303,1102,37,36,157,166,79,88,195,185
2018-11-28,270,19,191,21,510,17,442,867,24,121,303,1103,37,36,157,166,79,88,195,185
2018-11-30,271,19,194,21,512,17,442,874,24,121,306,1109,37,36,157,167,79,89,195,185
2018-12-01,277,19,196,21,521,18,445,883,24,121,307,1128,37,37,157,173,80,91,195,186
2018-12-02,278,19,196,21,523,18,445,883,24,121,307,1130,37,37,157,174,80,91,195,186
2018-12-03,279,19,196,21,523,18,445,883,24,121,308,1130,37,37,157,174,80,91,195,186
2018-12-04,279,19,196,21,523,18,445,885,25,121,309,1131,37,37,157,174,80,91,196,186
2018-12-05,279,19,196,21,523,18,445,886,25,121,309,1131,37,37,157,174,80,92,196,186
2018-12-06,279,19,196,21,523,18,445,886,25,121,309,1132,38,37,157,175,80,92,196,186
2018-12-07,280,19,199,21,525,18,447,889,25,121,310,1133,38,37,158,175,80,92,196,186
2018-12-08,281,19,199,21,528,18,447,893,25,121,311,1137,38,37,158,177,80,92,196,186
2018-12-09,281,19,199,21,528,18,447,894,25,121,312,1137,38,37,158,178,80,92,196,186
2018-12-10,281,19,199,21,528,18,448,894,25,122,312,1137,39,37,158,178,80,92,196,188
2018-12-11,282,19,199,21,528,18,448,894,25,122,312,1137,39,37,158,178,80,92,197,188
2018-12-12,282,19,199,21,528,18,449,894,25,122,312,1137,39,37,158,178,80,92,197,188
2018-12-14,283,19,199,21,528,18,449,896,26,122,313,1138,39,37,158,178,80,92,197,188
2018-12-15,283,19,200,21,530,18,454,898,26,122,313,1141,39,37,162,178,81,92,197,189
2018-12-16,283,19,201,21,533,18,455,902,26,122,313,1142,39,37,163,179,81,92,197,190
2018-12-17,284,19,202,21,534,18,455,903,26,122,314,1143,39,37,163,179,81,92,197,190
2018-12-18,285,19,202,21,534,18,455,903,26,122,314,1143,39,37,163,179,82,92,197,190
2018-12-19,285,19,202,21,534,18,455,904,26,122,315,1144,39,37,163,179,82,92,197,190
2018-12-20,286,19,202,21,534,18,455,905,26,123,315,1148,39,38,163,179,83,92,197,192
2018-12-21,286,19,202,21,536,18,456,908,26,123,315,1150,39,38,163,179,84,92,197,194
2018-12-22,287,19,202,21,536,18,456,909,26,123,315,1150,39,38,163,179,84,92,197,194
2018-12-23,287,19,202,21,537,18,456,909,26,123,316,1150,39,38,163,179,84,92,197,194
2018-12-25,288,19,202,21,537,18,456,910,26,123,316,1150,39,38,163,179,85,92,197,195
2018-12-26,289,19,202,21,537,18,456,910,27,123,316,1150,39,38,163,179,86,92,197,195
2018-12-27,289,19,202,21,537,18,456,911,27,123,316,1150,39,38,163,179,87,92,197,195
2018-12-28,290,19,202,21,538,18,459,915,27,123,316,1156,39,38,165,179,88,92,197,196
2018-12-30,290,19,202,21,538,18,460,916,27,124,318,1156,39,38,165,179,88,92,197,197
2018-12-31,291,20,202,21,539,18,464,916,27,125,318,1159,39,38,169,179,88,92,212,197
2019-01-01,300,21,209,25,545,21,465,930,27,125,328,1164,41,38,172,181,90,93,214,200
2019-01-02,301,21,209,26,546,21,465,930,27,125,328,1164,41,38,172,181,90,93,214,200
2019-01-03,302,21,209,26,546,21,466,930,28,125,328,1165,41,38,172,181,91,93,214,200
2019-01-04,302,21,209,26,547,21,466,933,28,125,330,1167,41,38,173,181,91,93,214,200
2019-01-05,303,21,209,26,549,21,466,936,28,127,330,1173,41,38,173,184,91,94,214,201
2019-01-07,303,21,209,26,549,21,467,937,28,127,331,1175,41,38,173,184,91,94,214,201
2019-01-08,303,21,209,26,549,21,468,937,28,127,331,1175,41,38,174,184,91,94,214,201
2019-01-09,306,22,211,26,550,21,468,938,28,128,332,1177,41,38,174,184,93,94,214,201
2019-01-11,306,22,211,26,552,21,469,941,28,128,333,1179,41,38,175,184,93,94,214,201
2019-01-12,306,22,211,26,552,21,469,942,28,129,333,1179,41,38,175,185,93,94,214,202
2019-01-13,306,22,211,26,552,21,469,944,28,130,333,1180,41,38,175,185,93,95,214,203
2019-01-14,306,22,211,26,552,21,470,944,28,130,333,1180,41,38,175,185,93,95,214,203
2019-01-15,308,22,211,26,554,21,472,946,28,133,334,1189,41,38,175,185,93,95,215,204
2019-01-16,309,22,211,26,554,21,472,947,28,133,334,1189,41,38,175,185,94,95,215,204
2019-01-18,310,22,211,26,555,21,475,949,28,133,336,1193,41,38,175,185,95,95,215,204
2019-01-19,310,22,211,26,555,21,476,949,28,133,336,1193,41,38,175,185,95,95,215,204
2019-01-24,310,22,212,26,556,21,476,950,28,133,336,1194,41,38,176,185,95,95,215,204
2019-01-25,311,22,212,26,557,21,476,950,28,134,336,1197,41,38,176,185,95,95,215,204
2019-01-26,311,22,212,26,557,21,477,951,28,134,336,1198,41,38,177,185,95,95,215,204
2019-01-28,311,22,212,26,557,21,478,956,30,134,337,1203,41,38,177,186,95,95,215,204
2019-01-29,312,22,212,26,558,21,478,959,30,134,338,1206,41,38,177,186,97,95,216,204
2019-01-30,312,22,213,26,561,21,478,964,31,134,339,1209,41,38,178,186,97,96,216,204
2019-01-31,312,22,214,26,564,21,480,967,31,135,339,1211,41,38,178,186,97,97,216,204
2019-02-01,313,22,220,26,567,21,486,973,31,137,340,1216,41,40,178,186,97,97,216,207
2019-02-02,314,22,220,26,567,21,486,974,31,139,341,1217,41,40,178,186,99,97,216,208
2019-02-05,314,22,220,26,567,21,486,974,31,139,341,1217,41,40,178,186,99,97,217,208
2019-02-06,315,22,220,26,568,21,486,975,31,139,342,1218,41,40,178,186,100,97,217,208
2019-02-07,315,22,220,26,569,21,486,975,31,139,342,1218,42,40,178,186,100,97,217,208
2019-02-08,315,22,222,26,571,21,487,977,31,140,343,1220,42,40,179,186,100,98,217,208
2019-02-09,315,22,223,26,571,21,487,978,32,140,343,1220,42,40,179,186,100,98,217,208
2019-02-11,315,22,223,26,571,21,487,979,32,140,344,1220,42,40,179,186,100,98,217,208
2019-02-12,315,22,223,26,571,21,488,980,32,140,345,1221,42,40,179,186,100,98,217,208
2019-02-13,316,22,223,26,571,21,488,981,32,140,345,1222,42,40,179,186,100,98,217,208
2019-02-14,316,22,223,26,572,21,488,981,32,140,346,1222,42,40,179,186,100,98,218,208
2019-02-15,317,22,223,26,579,21,489,993,33,141,350,1233,43,40,179,189,101,98,218,210
2019-02-16,318,22,223,26,579,21,490,994,33,142,350,1234,43,40,179,189,101,98,218,210
2019-02-17,318,22,223,26,579,21,490,995,33,142,351,1235,43,40,179,189,101,98,218,210
2019-02-19,318,22,223,26,579,21,490,996,33,142,352,1235,44,40,179,189,101,98,218,210
2019-02-20,318,22,223,26,579,21,491,996,33,142,352,1235,45,40,179,189,101,98,219,210
2019-02-21,318,22,223,26,579,21,491,998,33,142,352,1237,45,40,179,189,101,98,219,211
2019-02-22,319,22,223,26,580,21,492,1003,33,142,355,1240,45,40,179,189,101,98,220,211
2019-02-23,319,22,223,26,580,21,492,1004,33,142,355,1241,45,40,179,189,101,98,220,211
2019-02-24,322,25,223,26,580,21,492,1004,33,142,355,1244,45,40,179,189,101,98,220,211
2019-02-25,322,25,224,26,580,21,492,1006,33,142,357,1245,45,40,179,189,101,98,220,212
2019-02-26,322,25,224,26,580,21,492,1006,33,142,357,1245,45,40,179,189,101,98,221,212
2019-02-27,323,25,224,26,589,21,492,1015,33,142,358,1259,45,40,180,194,101,98,221,212
2019-02-28,323,25,224,26,589,21,494,1016,34,142,359,1260,45,40,180,194,101,99,221,212
2019-03-01,325,25,231,26,596,21,497,1024,35,144,365,1268,45,40,182,196,101,101,221,215
2019-03-02,327,25,231,26,599,21,498,1032,35,144,367,1273,45,40,183,196,101,101,221,215
2019-03-03,327,25,232,26,601,21,498,1032,35,144,367,1273,45,40,183,197,101,101,221,215
2019-03-04,327,25,232,26,602,21,499,1037,35,144,368,1278,45,40,183,199,101,103,221,215
2019-03-05,328,25,234,26,604,21,499,1039,35,144,368,1279,45,40,183,199,101,103,221,215
2019-03-07,328,25,234,26,606,21,499,1044,36,144,368,1283,45,40,183,203,101,103,221,215
2019-03-08,330,25,236,26,610,21,499,1049,36,144,371,1285,45,40,183,205,102,103,221,215
2019-03-09,330,25,236,26,610,21,499,1049,36,145,371,1285,45,40,183,205,103,103,221,216
2019-03-12,330,25,236,26,610,21,499,1049,36,145,371,1285,45,40,183,205,103,103,222,216
2019-03-13,331,25,236,26,610,21,499,1049,36,145,371,1285,45,40,183,205,103,103,222,216
2019-03-14,331,25,236,26,612,21,499,1054,36,145,372,1290,45,40,183,208,103,104,222,216
2019-03-15,333,25,237,26,615,21,500,1059,36,146,373,1296,46,40,183,208,103,105,227,219
2019-03-16,333,25,237,26,615,21,500,1060,36,146,373,1297,46,40,183,208,103,105,227,219
2019-03-17,333,25,237,26,616,21,500,1061,36,146,374,1297,46,40,183,208,103,105,227,219
2019-03-18,333,25,237,26,617,21,500,1062,36,146,375,1297,46,40,183,208,103,105,227,219
2019-03-19,333,25,237,26,617,21,501,1063,36,146,376,1297,46,40,183,208,104,105,228,219
2019-03-20,334,25,238,26,617,21,502,1064,36,146,378,1299,46,40,183,208,104,106,228,219
2019-03-21,336,25,238,26,620,21,503,1066,36,147,378,1306,46,40,183,210,104,107,228,219
2019-03-22,336,25,238,26,621,21,505,1068,36,147,378,1308,46,40,186,210,105,107,228,219
2019-03-23,337,25,238,26,623,21,505,1068,36,147,378,1309,46,40,186,210,105,107,228,219
2019-03-24,338,25,238,26,624,21,505,1068,36,147,378,1310,46,40,186,210,105,107,228,219
2019-03-25,339,25,238,26,625,21,505,1069,36,147,378,1310,46,40,186,210,105,107,228,219
2019-03-26,339,25,238,26,625,21,505,1069,36,147,378,1310,46,40,186,210,105,107,229,219
2019-03-27,339,25,238,26,625,21,505,1070,36,148,378,1312,46,40,186,211,105,107,229,219
2019-03-29,339,25,238,26,628,21,506,1076,36,149,382,1313,46,40,186,211,105,110,229,219
2019-03-31,339,25,238,26,628,21,506,1077,36,150,383,1314,46,40,186,211,105,110,229,219
2019-04-01,341,25,242,26,635,21,510,1082,37,152,384,1318,46,40,186,215,106,112,229,222
2019-04-02,341,25,242,26,637,21,510,1084,37,152,384,1320,46,40,186,216,106,112,230,222
2019-04-03,342,25,242,26,637,21,510,1084,37,153,384,1322,46,40,186,216,106,112,231,222
2019-04-05,344,25,242,26,639,21,512,1087,37,154,386,1325,46,40,186,216,107,112,231,224
2019-04-06,344,25,242,26,639,21,512,1088,37,154,386,1325,46,40,186,216,107,112,231,224
2019-04-07,345,25,242,26,640,21,512,1089,37,154,386,1325,46,40,186,216,107,112,231,224
2019-04-08,346,25,242,26,640,21,512,1091,37,154,386,1327,46,40,187,216,107,112,231,224
2019-04-09,346,25,242,26,641,21,512,1091,37,155,386,1327,46,40,187,216,107,112,231,225
2019-04-10,346,25,242,26,642,21,512,1091,37,156,386,1327,46,40,187,217,107,112,232,226
2019-04-12,347,25,242,26,644,21,512,1093,37,159,387,1332,46,40,187,218,107,113,233,226
2019-04-13,347,25,242,26,644,21,512,1094,37,159,387,1333,46,40,187,218,107,113,233,226
2019-04-14,348,25,242,26,644,21,512,1094,37,161,387,1333,46,40,187,218,107,113,233,226
2019-04-15,349,25,242,26,649,21,513,1099,37,161,388,1340,46,40,189,222,108,114,233,227
2019-04-16,349,25,244,26,652,21,513,1101,38,161,389,1341,46,40,189,222,109,114,233,227
2019-04-17,349,25,244,26,653,21,514,1102,38,162,390,1344,46,40,190,222,109,114,234,227
2019-04-18,350,25,244,26,657,21,514,1103,38,163,391,1350,46,40,190,222,109,114,234,227
2019-04-19,351,25,244,26,658,21,516,1109,38,163,393,1354,46,40,190,224,109,115,234,227
2019-04-20,351,25,244,26,658,21,517,1111,38,163,394,1355,46,40,191,225,109,115,234,227
2019-04-21,351,25,244,26,658,21,518,1111,38,163,394,1355,46,40,191,225,109,115,234,227
2019-04-22,351,25,245,26,659,21,518,1111,38,163,394,1355,46,40,191,225,109,115,234,227
2019-04-24,351,25,245,26,659,21,518,1113,38,163,395,1356,46,40,191,225,109,115,234,228
2019-04-25,351,25,246,26,665,21,518,1113,38,163,395,1360,46,40,191,228,109,115,234,229
2019-04-26,353,25,246,26,669,21,519,1119,38,163,396,1366,46,40,192,229,110,115,234,229
2019-04-27,353,25,246,26,669,21,519,1120,38,163,397,1366,46,40,192,229,110,115,234,229
2019-04-29,353,25,246,26,670,21,519,1123,38,163,400,1368,46,40,192,229,110,115,234,229
2019-04-30,353,25,246,26,671,21,520,1123,38,163,400,1369,46,40,192,229,110,115,235,229
2019-05-01,354,25,249,26,674,21,525,1126,38,164,403,1376,46,40,193,229,110,115,235,230
2019-05-02,356,25,249,26,676,21,525,1128,38,164,403,1378,46,40,193,229,111,115,235,230
2019-05-03,356,25,249,26,679,21,526,1130,38,164,404,1381,47,40,194,231,111,115,235,231
2019-05-05,356,25,249,26,679,21,526,1130,38,165,404,1381,47,40,194,231,111,115,235,231
2019-05-06,356,25,249,26,679,21,527,1132,39,165,404,1383,47,40,194,231,112,115,235,231
2019-05-07,356,25,249,26,679,21,528,1132,39,165,404,1383,47,40,194,231,112,115,235,231
2019-05-09,359,25,249,26,682,21,529,1134,39,165,404,1389,47,40,195,231,112,115,235,231
2019-05-10,359,25,251,26,684,21,529,1135,39,165,404,1390,47,42,195,231,112,115,235,231
2019-05-11,360,25,251,26,685,21,529,1138,39,165,406,1392,47,42,195,231,112,115,235,231
2019-05-12,360,25,251,26,685,21,530,1138,39,165,406,1392,47,42,195,231,112,115,235,231
2019-05-13,360,25,252,26,686,21,530,1138,39,165,406,1392,47,42,195,231,112,115,235,231
2019-05-14,361,25,252,26,687,21,531,1139,39,165,406,1392,47,42,195,231,112,115,235,231
2019-05-15,362,25,252,26,689,21,531,1141,39,165,407,1395,47,42,196,231,112,115,235,231
2019-05-16,362,25,254,26,691,21,531,1143,39,165,408,1396,47,42,196,232,112,115,235,231
2019-05-17,363,25,254,26,692,21,535,1144,39,165,408,1400,47,42,197,233,113,115,236,232
2019-05-18,363,25,254,26,692,21,535,1145,39,166,410,1400,47,42,197,233,113,116,236,233
2019-05-19,363,25,254,26,692,21,535,1146,39,166,410,1400,47,42,197,233,113,116,236,233
2019-05-21,363,25,254,26,692,21,535,1147,39,166,411,1400,48,42,197,233,113,116,237,233
2019-05-22,364,25,254,26,693,21,536,1147,39,166,411,1402,48,42,197,233,113,116,237,233
2019-05-23,364,25,254,26,694,21,536,1147,39,166,411,1402,48,42,198,233,113,117,237,233
2019-05-24,365,25,254,26,694,21,537,1148,39,167,413,1403,49,42,199,233,114,117,237,233
2019-05-26,366,25,254,26,694,21,537,1148,39,168,413,1404,49,42,199,233,114,117,237,233
2019-05-27,366,25,254,26,694,21,538,1148,39,168,413,1404,49,42,199,233,114,117,237,233
2019-05-28,366,25,255,26,694,21,538,1148,39,169,414,1404,49,42,199,233,114,117,237,234
2019-05-30,366,25,255,26,695,21,538,1150,39,169,415,1405,49,42,199,234,114,117,237,235
2019-05-31,366,25,255,26,697,21,538,1153,39,170,416,1408,49,42,199,234,114,117,237,235
2019-06-01,370,25,255,27,700,22,541,1157,39,171,419,1411,50,42,201,236,117,118,237,238
2019-06-02,370,25,255,27,700,22,541,1160,39,171,419,1412,50,42,201,236,117,118,237,238
2019-06-04,370,25,256,27,701,22,541,1161,39,171,419,1413,50,42,201,236,119,118,238,238
2019-06-05,370,26,258,27,702,22,542,1161,39,172,420,1414,50,42,201,236,119,118,238,239
2019-06-06,370,26,259,27,711,22,542,1168,40,173,421,1426,50,42,202,239,119,118,238,241
2019-06-07,370,26,261,27,713,22,544,1171,40,174,423,1431,51,42,203,240,120,119,238,242
2019-06-08,371,26,261,27,713,22,544,1173,40,174,424,1432,51,42,203,241,121,119,238,243
2019-06-11,371,26,262,27,714,22,544,1173,40,174,424,1432,51,42,203,241,121,119,238,243
2019-06-12,371,26,262,27,714,22,545,1173,40,174,424,1432,51,42,204,241,121,119,239,243
2019-06-13,372,26,262,27,717,22,546,1177,40,175,424,1439,51,42,204,243,121,119,239,243
2019-06-14,372,26,263,27,719,22,546,1177,40,175,424,1439,51,42,204,243,121,119,239,243
2019-06-15,372,26,263,27,721,22,548,1178,41,175,425,1442,51,42,204,244,121,119,239,243
2019-06-16,372,26,263,27,722,22,548,1179,41,175,426,1442,51,42,204,244,121,119,239,244
2019-06-18,373,26,267,27,722,22,549,1179,41,175,426,1442,51,42,204,244,121,119,240,245
2019-06-19,373,26,267,27,722,22,551,1182,41,175,427,1443,51,42,205,245,121,119,240,245
2019-06-20,373,26,267,27,726,22,551,1187,41,176,428,1452,51,42,206,246,121,119,240,247
2019-06-21,375,28,267,27,726,22,551,1189,41,176,429,1456,51,42,206,246,121,119,240,247
2019-06-22,376,28,267,27,726,22,551,1190,41,176,429,1458,51,42,206,246,121,119,240,247
2019-06-23,376,28,267,27,726,22,552,1190,42,176,429,1458,51,42,206,246,121,119,240,247
2019-06-25,376,28,267,27,726,22,552,1191,42,176,429,1458,51,42,206,246,121,119,241,247
2019-06-26,377,28,267,27,727,22,553,1191,42,177,430,1462,51,42,208,246,121,119,241,248
2019-06-27,377,28,267,27,727,22,553,1192,42,177,431,1462,51,42,209,246,121,119,242,248
2019-06-28,378,28,267,27,727,22,554,1193,42,177,432,1464,51,42,209,246,122,119,242,249
2019-06-29,378,28,267,27,728,22,554,1194,42,177,432,1465,51,42,209,247,122,119,242,249
2019-06-30,378,28,267,27,728,22,554,1196,42,178,433,1467,51,42,209,248,122,119,242,251
2019-07-01,383,28,274,31,731,22,575,1203,42,180,439,1469,52,43,209,249,128,119,243,253
2019-07-04,384,28,274,31,732,22,576,1203,42,180,439,1469,52,43,209,249,128,119,243,253
2019-07-05,384,28,274,31,732,22,577,1203,42,180,439,1470,52,43,209,249,128,120,243,253
2019-07-06,384,28,274,31,732,22,577,1204,42,180,439,1471,52,43,209,249,128,120,243,254
2019-07-07,384,28,274,31,732,22,577,1205,42,180,439,1472,52,43,209,249,128,120,243,254
